"Actual","Predicted","_defaultColorIndex","id","nPredictions","name"
"0","0","3","5iu42z45","821","hl256-256-128-64_bs64_lr0.001_optadam"
"0","1","3","5iu42z45","1","hl256-256-128-64_bs64_lr0.001_optadam"
"0","2","3","5iu42z45","9","hl256-256-128-64_bs64_lr0.001_optadam"
"0","3","3","5iu42z45","55","hl256-256-128-64_bs64_lr0.001_optadam"
"0","4","3","5iu42z45","1","hl256-256-128-64_bs64_lr0.001_optadam"
"0","5","3","5iu42z45","0","hl256-256-128-64_bs64_lr0.001_optadam"
"0","6","3","5iu42z45","90","hl256-256-128-64_bs64_lr0.001_optadam"
"0","7","3","5iu42z45","0","hl256-256-128-64_bs64_lr0.001_optadam"
"0","8","3","5iu42z45","23","hl256-256-128-64_bs64_lr0.001_optadam"
"0","9","3","5iu42z45","0","hl256-256-128-64_bs64_lr0.001_optadam"
"1","0","3","5iu42z45","5","hl256-256-128-64_bs64_lr0.001_optadam"
"1","1","3","5iu42z45","935","hl256-256-128-64_bs64_lr0.001_optadam"
"1","2","3","5iu42z45","13","hl256-256-128-64_bs64_lr0.001_optadam"
"1","3","3","5iu42z45","42","hl256-256-128-64_bs64_lr0.001_optadam"
"1","4","3","5iu42z45","2","hl256-256-128-64_bs64_lr0.001_optadam"
"1","5","3","5iu42z45","0","hl256-256-128-64_bs64_lr0.001_optadam"
"1","6","3","5iu42z45","1","hl256-256-128-64_bs64_lr0.001_optadam"
"1","7","3","5iu42z45","0","hl256-256-128-64_bs64_lr0.001_optadam"
"1","8","3","5iu42z45","2","hl256-256-128-64_bs64_lr0.001_optadam"
"1","9","3","5iu42z45","0","hl256-256-128-64_bs64_lr0.001_optadam"
"2","0","3","5iu42z45","23","hl256-256-128-64_bs64_lr0.001_optadam"
"2","1","3","5iu42z45","1","hl256-256-128-64_bs64_lr0.001_optadam"
"2","2","3","5iu42z45","678","hl256-256-128-64_bs64_lr0.001_optadam"
"2","3","3","5iu42z45","16","hl256-256-128-64_bs64_lr0.001_optadam"
"2","4","3","5iu42z45","114","hl256-256-128-64_bs64_lr0.001_optadam"
"2","5","3","5iu42z45","0","hl256-256-128-64_bs64_lr0.001_optadam"
"2","6","3","5iu42z45","156","hl256-256-128-64_bs64_lr0.001_optadam"
"2","7","3","5iu42z45","0","hl256-256-128-64_bs64_lr0.001_optadam"
"2","8","3","5iu42z45","12","hl256-256-128-64_bs64_lr0.001_optadam"
"2","9","3","5iu42z45","0","hl256-256-128-64_bs64_lr0.001_optadam"
"3","0","3","5iu42z45","29","hl256-256-128-64_bs64_lr0.001_optadam"
"3","1","3","5iu42z45","10","hl256-256-128-64_bs64_lr0.001_optadam"
"3","2","3","5iu42z45","2","hl256-256-128-64_bs64_lr0.001_optadam"
"3","3","3","5iu42z45","886","hl256-256-128-64_bs64_lr0.001_optadam"
"3","4","3","5iu42z45","23","hl256-256-128-64_bs64_lr0.001_optadam"
"3","5","3","5iu42z45","0","hl256-256-128-64_bs64_lr0.001_optadam"
"3","6","3","5iu42z45","43","hl256-256-128-64_bs64_lr0.001_optadam"
"3","7","3","5iu42z45","0","hl256-256-128-64_bs64_lr0.001_optadam"
"3","8","3","5iu42z45","6","hl256-256-128-64_bs64_lr0.001_optadam"
"3","9","3","5iu42z45","1","hl256-256-128-64_bs64_lr0.001_optadam"
"4","0","3","5iu42z45","0","hl256-256-128-64_bs64_lr0.001_optadam"
"4","1","3","5iu42z45","0","hl256-256-128-64_bs64_lr0.001_optadam"
"4","2","3","5iu42z45","88","hl256-256-128-64_bs64_lr0.001_optadam"
"4","3","3","5iu42z45","53","hl256-256-128-64_bs64_lr0.001_optadam"
"4","4","3","5iu42z45","639","hl256-256-128-64_bs64_lr0.001_optadam"
"4","5","3","5iu42z45","0","hl256-256-128-64_bs64_lr0.001_optadam"
"4","6","3","5iu42z45","214","hl256-256-128-64_bs64_lr0.001_optadam"
"4","7","3","5iu42z45","0","hl256-256-128-64_bs64_lr0.001_optadam"
"4","8","3","5iu42z45","6","hl256-256-128-64_bs64_lr0.001_optadam"
"4","9","3","5iu42z45","0","hl256-256-128-64_bs64_lr0.001_optadam"
"5","0","3","5iu42z45","0","hl256-256-128-64_bs64_lr0.001_optadam"
"5","1","3","5iu42z45","0","hl256-256-128-64_bs64_lr0.001_optadam"
"5","2","3","5iu42z45","0","hl256-256-128-64_bs64_lr0.001_optadam"
"5","3","3","5iu42z45","2","hl256-256-128-64_bs64_lr0.001_optadam"
"5","4","3","5iu42z45","0","hl256-256-128-64_bs64_lr0.001_optadam"
"5","5","3","5iu42z45","887","hl256-256-128-64_bs64_lr0.001_optadam"
"5","6","3","5iu42z45","0","hl256-256-128-64_bs64_lr0.001_optadam"
"5","7","3","5iu42z45","38","hl256-256-128-64_bs64_lr0.001_optadam"
"5","8","3","5iu42z45","12","hl256-256-128-64_bs64_lr0.001_optadam"
"5","9","3","5iu42z45","61","hl256-256-128-64_bs64_lr0.001_optadam"
"6","0","3","5iu42z45","163","hl256-256-128-64_bs64_lr0.001_optadam"
"6","1","3","5iu42z45","1","hl256-256-128-64_bs64_lr0.001_optadam"
"6","2","3","5iu42z45","86","hl256-256-128-64_bs64_lr0.001_optadam"
"6","3","3","5iu42z45","49","hl256-256-128-64_bs64_lr0.001_optadam"
"6","4","3","5iu42z45","43","hl256-256-128-64_bs64_lr0.001_optadam"
"6","5","3","5iu42z45","0","hl256-256-128-64_bs64_lr0.001_optadam"
"6","6","3","5iu42z45","627","hl256-256-128-64_bs64_lr0.001_optadam"
"6","7","3","5iu42z45","0","hl256-256-128-64_bs64_lr0.001_optadam"
"6","8","3","5iu42z45","31","hl256-256-128-64_bs64_lr0.001_optadam"
"6","9","3","5iu42z45","0","hl256-256-128-64_bs64_lr0.001_optadam"
"7","0","3","5iu42z45","0","hl256-256-128-64_bs64_lr0.001_optadam"
"7","1","3","5iu42z45","0","hl256-256-128-64_bs64_lr0.001_optadam"
"7","2","3","5iu42z45","0","hl256-256-128-64_bs64_lr0.001_optadam"
"7","3","3","5iu42z45","0","hl256-256-128-64_bs64_lr0.001_optadam"
"7","4","3","5iu42z45","0","hl256-256-128-64_bs64_lr0.001_optadam"
"7","5","3","5iu42z45","40","hl256-256-128-64_bs64_lr0.001_optadam"
"7","6","3","5iu42z45","0","hl256-256-128-64_bs64_lr0.001_optadam"
"7","7","3","5iu42z45","836","hl256-256-128-64_bs64_lr0.001_optadam"
"7","8","3","5iu42z45","4","hl256-256-128-64_bs64_lr0.001_optadam"
"7","9","3","5iu42z45","120","hl256-256-128-64_bs64_lr0.001_optadam"
"8","0","3","5iu42z45","2","hl256-256-128-64_bs64_lr0.001_optadam"
"8","1","3","5iu42z45","1","hl256-256-128-64_bs64_lr0.001_optadam"
"8","2","3","5iu42z45","12","hl256-256-128-64_bs64_lr0.001_optadam"
"8","3","3","5iu42z45","9","hl256-256-128-64_bs64_lr0.001_optadam"
"8","4","3","5iu42z45","1","hl256-256-128-64_bs64_lr0.001_optadam"
"8","5","3","5iu42z45","2","hl256-256-128-64_bs64_lr0.001_optadam"
"8","6","3","5iu42z45","20","hl256-256-128-64_bs64_lr0.001_optadam"
"8","7","3","5iu42z45","4","hl256-256-128-64_bs64_lr0.001_optadam"
"8","8","3","5iu42z45","948","hl256-256-128-64_bs64_lr0.001_optadam"
"8","9","3","5iu42z45","1","hl256-256-128-64_bs64_lr0.001_optadam"
"9","0","3","5iu42z45","0","hl256-256-128-64_bs64_lr0.001_optadam"
"9","1","3","5iu42z45","0","hl256-256-128-64_bs64_lr0.001_optadam"
"9","2","3","5iu42z45","0","hl256-256-128-64_bs64_lr0.001_optadam"
"9","3","3","5iu42z45","0","hl256-256-128-64_bs64_lr0.001_optadam"
"9","4","3","5iu42z45","0","hl256-256-128-64_bs64_lr0.001_optadam"
"9","5","3","5iu42z45","8","hl256-256-128-64_bs64_lr0.001_optadam"
"9","6","3","5iu42z45","0","hl256-256-128-64_bs64_lr0.001_optadam"
"9","7","3","5iu42z45","19","hl256-256-128-64_bs64_lr0.001_optadam"
"9","8","3","5iu42z45","1","hl256-256-128-64_bs64_lr0.001_optadam"
"9","9","3","5iu42z45","972","hl256-256-128-64_bs64_lr0.001_optadam"
"0","0","2","kfbdiw81","821","hl256-128-64_bs64_lr0.001_optadam"
"0","1","2","kfbdiw81","1","hl256-128-64_bs64_lr0.001_optadam"
"0","2","2","kfbdiw81","8","hl256-128-64_bs64_lr0.001_optadam"
"0","3","2","kfbdiw81","34","hl256-128-64_bs64_lr0.001_optadam"
"0","4","2","kfbdiw81","6","hl256-128-64_bs64_lr0.001_optadam"
"0","5","2","kfbdiw81","4","hl256-128-64_bs64_lr0.001_optadam"
"0","6","2","kfbdiw81","107","hl256-128-64_bs64_lr0.001_optadam"
"0","7","2","kfbdiw81","0","hl256-128-64_bs64_lr0.001_optadam"
"0","8","2","kfbdiw81","18","hl256-128-64_bs64_lr0.001_optadam"
"0","9","2","kfbdiw81","1","hl256-128-64_bs64_lr0.001_optadam"
"1","0","2","kfbdiw81","8","hl256-128-64_bs64_lr0.001_optadam"
"1","1","2","kfbdiw81","946","hl256-128-64_bs64_lr0.001_optadam"
"1","2","2","kfbdiw81","12","hl256-128-64_bs64_lr0.001_optadam"
"1","3","2","kfbdiw81","27","hl256-128-64_bs64_lr0.001_optadam"
"1","4","2","kfbdiw81","4","hl256-128-64_bs64_lr0.001_optadam"
"1","5","2","kfbdiw81","0","hl256-128-64_bs64_lr0.001_optadam"
"1","6","2","kfbdiw81","2","hl256-128-64_bs64_lr0.001_optadam"
"1","7","2","kfbdiw81","0","hl256-128-64_bs64_lr0.001_optadam"
"1","8","2","kfbdiw81","1","hl256-128-64_bs64_lr0.001_optadam"
"1","9","2","kfbdiw81","0","hl256-128-64_bs64_lr0.001_optadam"
"2","0","2","kfbdiw81","24","hl256-128-64_bs64_lr0.001_optadam"
"2","1","2","kfbdiw81","1","hl256-128-64_bs64_lr0.001_optadam"
"2","2","2","kfbdiw81","704","hl256-128-64_bs64_lr0.001_optadam"
"2","3","2","kfbdiw81","6","hl256-128-64_bs64_lr0.001_optadam"
"2","4","2","kfbdiw81","163","hl256-128-64_bs64_lr0.001_optadam"
"2","5","2","kfbdiw81","0","hl256-128-64_bs64_lr0.001_optadam"
"2","6","2","kfbdiw81","88","hl256-128-64_bs64_lr0.001_optadam"
"2","7","2","kfbdiw81","0","hl256-128-64_bs64_lr0.001_optadam"
"2","8","2","kfbdiw81","14","hl256-128-64_bs64_lr0.001_optadam"
"2","9","2","kfbdiw81","0","hl256-128-64_bs64_lr0.001_optadam"
"3","0","2","kfbdiw81","50","hl256-128-64_bs64_lr0.001_optadam"
"3","1","2","kfbdiw81","11","hl256-128-64_bs64_lr0.001_optadam"
"3","2","2","kfbdiw81","6","hl256-128-64_bs64_lr0.001_optadam"
"3","3","2","kfbdiw81","821","hl256-128-64_bs64_lr0.001_optadam"
"3","4","2","kfbdiw81","46","hl256-128-64_bs64_lr0.001_optadam"
"3","5","2","kfbdiw81","1","hl256-128-64_bs64_lr0.001_optadam"
"3","6","2","kfbdiw81","59","hl256-128-64_bs64_lr0.001_optadam"
"3","7","2","kfbdiw81","0","hl256-128-64_bs64_lr0.001_optadam"
"3","8","2","kfbdiw81","5","hl256-128-64_bs64_lr0.001_optadam"
"3","9","2","kfbdiw81","1","hl256-128-64_bs64_lr0.001_optadam"
"4","0","2","kfbdiw81","0","hl256-128-64_bs64_lr0.001_optadam"
"4","1","2","kfbdiw81","1","hl256-128-64_bs64_lr0.001_optadam"
"4","2","2","kfbdiw81","93","hl256-128-64_bs64_lr0.001_optadam"
"4","3","2","kfbdiw81","26","hl256-128-64_bs64_lr0.001_optadam"
"4","4","2","kfbdiw81","795","hl256-128-64_bs64_lr0.001_optadam"
"4","5","2","kfbdiw81","0","hl256-128-64_bs64_lr0.001_optadam"
"4","6","2","kfbdiw81","75","hl256-128-64_bs64_lr0.001_optadam"
"4","7","2","kfbdiw81","0","hl256-128-64_bs64_lr0.001_optadam"
"4","8","2","kfbdiw81","10","hl256-128-64_bs64_lr0.001_optadam"
"4","9","2","kfbdiw81","0","hl256-128-64_bs64_lr0.001_optadam"
"5","0","2","kfbdiw81","1","hl256-128-64_bs64_lr0.001_optadam"
"5","1","2","kfbdiw81","0","hl256-128-64_bs64_lr0.001_optadam"
"5","2","2","kfbdiw81","0","hl256-128-64_bs64_lr0.001_optadam"
"5","3","2","kfbdiw81","0","hl256-128-64_bs64_lr0.001_optadam"
"5","4","2","kfbdiw81","0","hl256-128-64_bs64_lr0.001_optadam"
"5","5","2","kfbdiw81","912","hl256-128-64_bs64_lr0.001_optadam"
"5","6","2","kfbdiw81","0","hl256-128-64_bs64_lr0.001_optadam"
"5","7","2","kfbdiw81","26","hl256-128-64_bs64_lr0.001_optadam"
"5","8","2","kfbdiw81","3","hl256-128-64_bs64_lr0.001_optadam"
"5","9","2","kfbdiw81","58","hl256-128-64_bs64_lr0.001_optadam"
"6","0","2","kfbdiw81","164","hl256-128-64_bs64_lr0.001_optadam"
"6","1","2","kfbdiw81","1","hl256-128-64_bs64_lr0.001_optadam"
"6","2","2","kfbdiw81","109","hl256-128-64_bs64_lr0.001_optadam"
"6","3","2","kfbdiw81","20","hl256-128-64_bs64_lr0.001_optadam"
"6","4","2","kfbdiw81","108","hl256-128-64_bs64_lr0.001_optadam"
"6","5","2","kfbdiw81","2","hl256-128-64_bs64_lr0.001_optadam"
"6","6","2","kfbdiw81","559","hl256-128-64_bs64_lr0.001_optadam"
"6","7","2","kfbdiw81","0","hl256-128-64_bs64_lr0.001_optadam"
"6","8","2","kfbdiw81","37","hl256-128-64_bs64_lr0.001_optadam"
"6","9","2","kfbdiw81","0","hl256-128-64_bs64_lr0.001_optadam"
"7","0","2","kfbdiw81","0","hl256-128-64_bs64_lr0.001_optadam"
"7","1","2","kfbdiw81","0","hl256-128-64_bs64_lr0.001_optadam"
"7","2","2","kfbdiw81","0","hl256-128-64_bs64_lr0.001_optadam"
"7","3","2","kfbdiw81","0","hl256-128-64_bs64_lr0.001_optadam"
"7","4","2","kfbdiw81","0","hl256-128-64_bs64_lr0.001_optadam"
"7","5","2","kfbdiw81","62","hl256-128-64_bs64_lr0.001_optadam"
"7","6","2","kfbdiw81","0","hl256-128-64_bs64_lr0.001_optadam"
"7","7","2","kfbdiw81","757","hl256-128-64_bs64_lr0.001_optadam"
"7","8","2","kfbdiw81","0","hl256-128-64_bs64_lr0.001_optadam"
"7","9","2","kfbdiw81","181","hl256-128-64_bs64_lr0.001_optadam"
"8","0","2","kfbdiw81","1","hl256-128-64_bs64_lr0.001_optadam"
"8","1","2","kfbdiw81","1","hl256-128-64_bs64_lr0.001_optadam"
"8","2","2","kfbdiw81","9","hl256-128-64_bs64_lr0.001_optadam"
"8","3","2","kfbdiw81","9","hl256-128-64_bs64_lr0.001_optadam"
"8","4","2","kfbdiw81","6","hl256-128-64_bs64_lr0.001_optadam"
"8","5","2","kfbdiw81","10","hl256-128-64_bs64_lr0.001_optadam"
"8","6","2","kfbdiw81","13","hl256-128-64_bs64_lr0.001_optadam"
